id,publication_year,cited_by_count,coauthor_ids
https://openalex.org/W2938698900,2019,31,"['https://openalex.org/A5058754870', 'https://openalex.org/A5054944041', 'https://openalex.org/A5039114051']"
https://openalex.org/W3005072631,2020,31,['https://openalex.org/A5039114051']
https://openalex.org/W3086452091,2020,31,"['https://openalex.org/A5039114051', 'https://openalex.org/A5058754870']"
https://openalex.org/W3011343616,2020,27,"['https://openalex.org/A5054944041', 'https://openalex.org/A5039114051', 'https://openalex.org/A5058754870', 'https://openalex.org/A5076737604']"
https://openalex.org/W3025911281,2020,27,"['https://openalex.org/A5051528043', 'https://openalex.org/A5008585664', 'https://openalex.org/A5014466973', 'https://openalex.org/A5052161701', 'https://openalex.org/A5051888019', 'https://openalex.org/A5052251047']"
https://openalex.org/W3195289116,2022,12,"['https://openalex.org/A5039114051', 'https://openalex.org/A5058754870']"
https://openalex.org/W4210790758,2022,11,"['https://openalex.org/A5052720011', 'https://openalex.org/A5058534097', 'https://openalex.org/A5031683586', 'https://openalex.org/A5017602735', 'https://openalex.org/A5064290037', 'https://openalex.org/A5012416683']"
https://openalex.org/W4212969319,2022,11,"['https://openalex.org/A5006072211', 'https://openalex.org/A5033087699', 'https://openalex.org/A5070163266', 'https://openalex.org/A5014937275', 'https://openalex.org/A5014951559', 'https://openalex.org/A5071773542', 'https://openalex.org/A5042550344', 'https://openalex.org/A5015080044']"
https://openalex.org/W2164314779,2001,82,"['https://openalex.org/A5086905649', 'https://openalex.org/A5064290037', 'https://openalex.org/A5049026777']"
https://openalex.org/W1982383218,2001,77,"['https://openalex.org/A5064290037', 'https://openalex.org/A5052035076', 'https://openalex.org/A5026551302', 'https://openalex.org/A5005013018', 'https://openalex.org/A5022676925', 'https://openalex.org/A5047474854']"
https://openalex.org/W2033166336,1993,67,['https://openalex.org/A5064290037']
https://openalex.org/W2114637345,2007,63,"['https://openalex.org/A5077381667', 'https://openalex.org/A5085826258']"
https://openalex.org/W2157888360,2007,62,"['https://openalex.org/A5077257375', 'https://openalex.org/A5014466973', 'https://openalex.org/A5017534073', 'https://openalex.org/A5005948236', 'https://openalex.org/A5049932596', 'https://openalex.org/A5061136433']"
https://openalex.org/W2054864558,1991,61,"['https://openalex.org/A5064290037', 'https://openalex.org/A5051242148']"
https://openalex.org/W2097764627,2007,60,"['https://openalex.org/A5072822499', 'https://openalex.org/A5034372799']"
https://openalex.org/W2018191277,2007,58,"['https://openalex.org/A5067149546', 'https://openalex.org/A5014466973']"
https://openalex.org/W2105094250,2006,57,['https://openalex.org/A5064290037']
https://openalex.org/W2101928601,2010,54,"['https://openalex.org/A5003142978', 'https://openalex.org/A5064290037', 'https://openalex.org/A5003106951', 'https://openalex.org/A5038043305', 'https://openalex.org/A5072469346']"
https://openalex.org/W2490924697,2010,53,"['https://openalex.org/A5037146201', 'https://openalex.org/A5060904065']"
https://openalex.org/W2131801225,2010,52,"['https://openalex.org/A5075577670', 'https://openalex.org/A5080527890', 'https://openalex.org/A5014971104', 'https://openalex.org/A5083885093']"
https://openalex.org/W2115162808,2009,49,"['https://openalex.org/A5028511547', 'https://openalex.org/A5077381667']"
https://openalex.org/W2015099070,2011,48,"['https://openalex.org/A5058914493', 'https://openalex.org/A5006956399', 'https://openalex.org/A5050966346', 'https://openalex.org/A5001601365', 'https://openalex.org/A5034372799', 'https://openalex.org/A5084314803', 'https://openalex.org/A5028820304', 'https://openalex.org/A5056475906', 'https://openalex.org/A5079810332']"
https://openalex.org/W2105179186,2011,48,"['https://openalex.org/A5087697572', 'https://openalex.org/A5006169723', 'https://openalex.org/A5077381667']"
https://openalex.org/W2101293260,2011,45,['https://openalex.org/A5077381667']
https://openalex.org/W2126386841,2010,44,"['https://openalex.org/A5031206695', 'https://openalex.org/A5077381667']"
https://openalex.org/W2001877879,2011,43,"['https://openalex.org/A5064290037', 'https://openalex.org/A5050637601', 'https://openalex.org/A5090631705']"
https://openalex.org/W3105035859,2012,43,"['https://openalex.org/A5059223686', 'https://openalex.org/A5058670333', 'https://openalex.org/A5043903842']"
https://openalex.org/W2163170240,2012,42,"['https://openalex.org/A5045565551', 'https://openalex.org/A5054586972', 'https://openalex.org/A5038377848']"
https://openalex.org/W2963411442,2014,40,"['https://openalex.org/A5034372799', 'https://openalex.org/A5085800753', 'https://openalex.org/A5038697749']"
https://openalex.org/W2062236506,2015,37,"['https://openalex.org/A5076107680', 'https://openalex.org/A5052720011', 'https://openalex.org/A5058534097', 'https://openalex.org/A5052648442', 'https://openalex.org/A5064290037']"
https://openalex.org/W1910751509,2015,36,"['https://openalex.org/A5088781717', 'https://openalex.org/A5077381667']"
https://openalex.org/W2771138162,2017,35,"['https://openalex.org/A5013535058', 'https://openalex.org/A5005839111']"
https://openalex.org/W3123437755,2019,29,"['https://openalex.org/A5007187227', 'https://openalex.org/A5056600584', 'https://openalex.org/A5052381671', 'https://openalex.org/A5049671186']"
https://openalex.org/W3031971318,2020,25,"['https://openalex.org/A5041505286', 'https://openalex.org/A5068201653', 'https://openalex.org/A5005941967']"
https://openalex.org/W3038114639,2020,25,"['https://openalex.org/A5007187227', 'https://openalex.org/A5069041669', 'https://openalex.org/A5041600302', 'https://openalex.org/A5076332929', 'https://openalex.org/A5046881273']"
https://openalex.org/W3047314815,2020,24,"['https://openalex.org/A5073961643', 'https://openalex.org/A5036980165']"
https://openalex.org/W3111149875,2021,19,"['https://openalex.org/A5010564982', 'https://openalex.org/A5090038371', 'https://openalex.org/A5026380797', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979', 'https://openalex.org/A5048471401', 'https://openalex.org/A5011148802', 'https://openalex.org/A5053938061']"
https://openalex.org/W3157632994,2021,19,"['https://openalex.org/A5037821383', 'https://openalex.org/A5006614103', 'https://openalex.org/A5052381671', 'https://openalex.org/A5035799220', 'https://openalex.org/A5007187227', 'https://openalex.org/A5046881273']"
https://openalex.org/W3126419845,2021,17,"['https://openalex.org/A5058938541', 'https://openalex.org/A5048293280', 'https://openalex.org/A5047225662', 'https://openalex.org/A5068797282', 'https://openalex.org/A5073961643']"
https://openalex.org/W4236779576,2011,37,"['https://openalex.org/A5048471401', 'https://openalex.org/A5053938061', 'https://openalex.org/A5046546654']"
https://openalex.org/W2951725628,2018,27,"['https://openalex.org/A5026882633', 'https://openalex.org/A5084160985', 'https://openalex.org/A5018168527', 'https://openalex.org/A5029570783', 'https://openalex.org/A5091434894']"
https://openalex.org/W204103698,2017,26,"['https://openalex.org/A5091528865', 'https://openalex.org/A5023426397', 'https://openalex.org/A5009442809', 'https://openalex.org/A5011572573']"
https://openalex.org/W2811416678,2018,25,"['https://openalex.org/A5077038503', 'https://openalex.org/A5026803966', 'https://openalex.org/A5090907675', 'https://openalex.org/A5053938061', 'https://openalex.org/A5002202464']"
https://openalex.org/W3105779571,2020,21,"['https://openalex.org/A5052088884', 'https://openalex.org/A5018168527', 'https://openalex.org/A5031315906', 'https://openalex.org/A5091434894']"
https://openalex.org/W2991447357,2020,18,"['https://openalex.org/A5007187227', 'https://openalex.org/A5076986372', 'https://openalex.org/A5064275485', 'https://openalex.org/A5035799220', 'https://openalex.org/A5046881273', 'https://openalex.org/A5052381671']"
https://openalex.org/W3049321138,2020,18,"['https://openalex.org/A5067618467', 'https://openalex.org/A5012064715', 'https://openalex.org/A5039348391', 'https://openalex.org/A5022312241', 'https://openalex.org/A5073961643', 'https://openalex.org/A5061484477', 'https://openalex.org/A5006733423']"
https://openalex.org/W1979989574,2011,27,"['https://openalex.org/A5018168527', 'https://openalex.org/A5009638356']"
https://openalex.org/W3124644589,2013,27,"['https://openalex.org/A5071390808', 'https://openalex.org/A5027859155', 'https://openalex.org/A5027855219', 'https://openalex.org/A5053938061']"
https://openalex.org/W2137247894,2013,26,"['https://openalex.org/A5005035521', 'https://openalex.org/A5010679637', 'https://openalex.org/A5018168527']"
https://openalex.org/W2963471742,2017,23,"['https://openalex.org/A5038043083', 'https://openalex.org/A5037207344', 'https://openalex.org/A5039841997', 'https://openalex.org/A5066308873', 'https://openalex.org/A5029925982']"
https://openalex.org/W2963702943,2019,19,"['https://openalex.org/A5081453333', 'https://openalex.org/A5024268798', 'https://openalex.org/A5029025854']"
https://openalex.org/W3134929797,2020,17,"['https://openalex.org/A5047846076', 'https://openalex.org/A5068142169', 'https://openalex.org/A5037821383', 'https://openalex.org/A5052381671', 'https://openalex.org/A5046881273', 'https://openalex.org/A5022802322', 'https://openalex.org/A5007187227']"
https://openalex.org/W2902274294,2021,13,"['https://openalex.org/A5075585231', 'https://openalex.org/A5011499597', 'https://openalex.org/A5040467938', 'https://openalex.org/A5079849181']"
https://openalex.org/W3139043235,2021,13,"['https://openalex.org/A5084693056', 'https://openalex.org/A5024103333', 'https://openalex.org/A5056943784', 'https://openalex.org/A5018168527', 'https://openalex.org/A5057460079', 'https://openalex.org/A5029069358']"
https://openalex.org/W3197456343,2021,13,"['https://openalex.org/A5011283595', 'https://openalex.org/A5090935216', 'https://openalex.org/A5032272865', 'https://openalex.org/A5034089601', 'https://openalex.org/A5054985729', 'https://openalex.org/A5045738188', 'https://openalex.org/A5003406310']"
https://openalex.org/W3205756371,2021,13,"['https://openalex.org/A5002809454', 'https://openalex.org/A5066493282', 'https://openalex.org/A5037214957', 'https://openalex.org/A5021273980']"
https://openalex.org/W2035040321,2014,19,"['https://openalex.org/A5018168527', 'https://openalex.org/A5089846134', 'https://openalex.org/A5012863587']"
https://openalex.org/W2238541494,2016,19,"['https://openalex.org/A5070520799', 'https://openalex.org/A5038983063', 'https://openalex.org/A5029882049', 'https://openalex.org/A5046014308', 'https://openalex.org/A5054352161', 'https://openalex.org/A5054771988']"
https://openalex.org/W3007921022,2020,15,"['https://openalex.org/A5013535058', 'https://openalex.org/A5069924634', 'https://openalex.org/A5005839111']"
https://openalex.org/W3146008874,2021,11,"['https://openalex.org/A5034089601', 'https://openalex.org/A5028857019', 'https://openalex.org/A5026343149', 'https://openalex.org/A5087254032', 'https://openalex.org/A5046198448', 'https://openalex.org/A5039570583']"
https://openalex.org/W3155714255,2021,11,"['https://openalex.org/A5069924634', 'https://openalex.org/A5013535058', 'https://openalex.org/A5034747876', 'https://openalex.org/A5005839111']"
https://openalex.org/W3168094812,2021,11,"['https://openalex.org/A5002554225', 'https://openalex.org/A5052381671', 'https://openalex.org/A5046881273', 'https://openalex.org/A5007187227', 'https://openalex.org/A5035799220']"
https://openalex.org/W4200402405,2021,11,"['https://openalex.org/A5079014462', 'https://openalex.org/A5029882049', 'https://openalex.org/A5016646798']"
https://openalex.org/W4312296169,2021,11,"['https://openalex.org/A5031308787', 'https://openalex.org/A5005705160', 'https://openalex.org/A5065352794', 'https://openalex.org/A5064275485', 'https://openalex.org/A5035799220', 'https://openalex.org/A5046881273', 'https://openalex.org/A5007187227']"
https://openalex.org/W2046139478,2010,24,"['https://openalex.org/A5000663587', 'https://openalex.org/A5021346979', 'https://openalex.org/A5053938061', 'https://openalex.org/A5011228873', 'https://openalex.org/A5046546654']"
https://openalex.org/W1828459057,2013,19,"['https://openalex.org/A5053938061', 'https://openalex.org/A5017534073', 'https://openalex.org/A5011256345']"
https://openalex.org/W2731907348,2017,17,"['https://openalex.org/A5073961643', 'https://openalex.org/A5047143021']"
https://openalex.org/W2907820289,2018,17,"['https://openalex.org/A5000092386', 'https://openalex.org/A5044459771', 'https://openalex.org/A5029882049']"
https://openalex.org/W2343386437,2016,16,"['https://openalex.org/A5074116564', 'https://openalex.org/A5067809445']"
https://openalex.org/W3121818797,2016,16,"['https://openalex.org/A5080550894', 'https://openalex.org/A5057002364']"
https://openalex.org/W2792889216,2018,15,"['https://openalex.org/A5000092386', 'https://openalex.org/A5070290348', 'https://openalex.org/A5029882049']"
https://openalex.org/W2885694976,2018,15,['https://openalex.org/A5073961643']
https://openalex.org/W3105930073,2018,15,"['https://openalex.org/A5060417636', 'https://openalex.org/A5041393905', 'https://openalex.org/A5042889093', 'https://openalex.org/A5065124386', 'https://openalex.org/A5037853888', 'https://openalex.org/A5033411778']"
https://openalex.org/W3017285370,2020,13,"['https://openalex.org/A5017770962', 'https://openalex.org/A5067809445', 'https://openalex.org/A5076008263', 'https://openalex.org/A5086453253']"
https://openalex.org/W3048187546,2020,13,"['https://openalex.org/A5074526957', 'https://openalex.org/A5018168527', 'https://openalex.org/A5091434894']"
https://openalex.org/W3087752764,2020,12,"['https://openalex.org/A5067809445', 'https://openalex.org/A5049093067', 'https://openalex.org/A5012092057', 'https://openalex.org/A5025085845']"
https://openalex.org/W2008001240,2012,16,"['https://openalex.org/A5018168527', 'https://openalex.org/A5038512513', 'https://openalex.org/A5053607770', 'https://openalex.org/A5062272788', 'https://openalex.org/A5043731055', 'https://openalex.org/A5009638356']"
https://openalex.org/W1966232967,2014,15,"['https://openalex.org/A5046521217', 'https://openalex.org/A5015963208', 'https://openalex.org/A5073812421', 'https://openalex.org/A5020991141']"
https://openalex.org/W2965484183,2019,12,['https://openalex.org/A5013535058']
https://openalex.org/W3080248337,2020,11,"['https://openalex.org/A5041293796', 'https://openalex.org/A5007187227', 'https://openalex.org/A5052381671', 'https://openalex.org/A5035799220']"
https://openalex.org/W3117493253,2020,11,"['https://openalex.org/A5003986973', 'https://openalex.org/A5062595939', 'https://openalex.org/A5073961643']"
https://openalex.org/W2011316877,2002,27,['https://openalex.org/A5053938061']
https://openalex.org/W2063406778,2013,14,"['https://openalex.org/A5018168527', 'https://openalex.org/A5089846134', 'https://openalex.org/A5018747624', 'https://openalex.org/A5009638356']"
https://openalex.org/W3106410461,2011,14,"['https://openalex.org/A5053938061', 'https://openalex.org/A5048471401']"
https://openalex.org/W3037438699,2019,11,"['https://openalex.org/A5041293796', 'https://openalex.org/A5007187227', 'https://openalex.org/A5052381671', 'https://openalex.org/A5035799220']"
https://openalex.org/W4297926327,2016,11,['https://openalex.org/A5029882049']
https://openalex.org/W1887774431,2006,17,"['https://openalex.org/A5053938061', 'https://openalex.org/A5042286316']"
https://openalex.org/W2034502411,2013,12,"['https://openalex.org/A5030664816', 'https://openalex.org/A5029225859']"
https://openalex.org/W2060839425,2011,11,"['https://openalex.org/A5018168527', 'https://openalex.org/A5009638356']"
https://openalex.org/W2117405338,2002,11,"['https://openalex.org/A5079005848', 'https://openalex.org/A5029882049']"
https://openalex.org/W2462099493,2018,1082,"['https://openalex.org/A5076683363', 'https://openalex.org/A5072520929']"
https://openalex.org/W2099865247,2015,321,"['https://openalex.org/A5007511101', 'https://openalex.org/A5073774344']"
https://openalex.org/W1910875068,2015,304,"['https://openalex.org/A5069783403', 'https://openalex.org/A5051997500', 'https://openalex.org/A5043161143', 'https://openalex.org/A5076683363', 'https://openalex.org/A5029698090']"
https://openalex.org/W2768795110,2018,208,"['https://openalex.org/A5076683363', 'https://openalex.org/A5022109854', 'https://openalex.org/A5030702477', 'https://openalex.org/A5040316436', 'https://openalex.org/A5020295767', 'https://openalex.org/A5048296639', 'https://openalex.org/A5072847779']"
https://openalex.org/W2508815538,2016,204,"['https://openalex.org/A5061951606', 'https://openalex.org/A5063051593', 'https://openalex.org/A5046459753', 'https://openalex.org/A5015876016', 'https://openalex.org/A5052467896', 'https://openalex.org/A5001438384']"
https://openalex.org/W2344161603,2017,167,"['https://openalex.org/A5076683363', 'https://openalex.org/A5077708349', 'https://openalex.org/A5018217587']"
https://openalex.org/W2901930902,2018,165,"['https://openalex.org/A5019906371', 'https://openalex.org/A5043775533', 'https://openalex.org/A5084657226']"
https://openalex.org/W3118261252,2021,154,"['https://openalex.org/A5000432967', 'https://openalex.org/A5006350000', 'https://openalex.org/A5078275221', 'https://openalex.org/A5025536015', 'https://openalex.org/A5000043933', 'https://openalex.org/A5082491697', 'https://openalex.org/A5047150833', 'https://openalex.org/A5076986736']"
https://openalex.org/W2618394139,2018,147,"['https://openalex.org/A5001351762', 'https://openalex.org/A5024786684']"
https://openalex.org/W2713925376,2019,143,"['https://openalex.org/A5084860759', 'https://openalex.org/A5071099011', 'https://openalex.org/A5057298722', 'https://openalex.org/A5088204148', 'https://openalex.org/A5076683363', 'https://openalex.org/A5080384873']"
https://openalex.org/W2950866572,2019,125,"['https://openalex.org/A5061434234', 'https://openalex.org/A5013226378', 'https://openalex.org/A5046348432', 'https://openalex.org/A5061951606']"
https://openalex.org/W3026175677,2020,119,"['https://openalex.org/A5045565551', 'https://openalex.org/A5084657226', 'https://openalex.org/A5019906371']"
https://openalex.org/W3098549142,2021,114,"['https://openalex.org/A5057925879', 'https://openalex.org/A5018787225', 'https://openalex.org/A5003949731', 'https://openalex.org/A5061580646', 'https://openalex.org/A5029582839', 'https://openalex.org/A5000043933', 'https://openalex.org/A5047150833', 'https://openalex.org/A5018257276', 'https://openalex.org/A5011943818']"
https://openalex.org/W3035305735,2020,107,"['https://openalex.org/A5019065907', 'https://openalex.org/A5068228021', 'https://openalex.org/A5041075732', 'https://openalex.org/A5061434234', 'https://openalex.org/A5062696000', 'https://openalex.org/A5061951606']"
https://openalex.org/W3215074047,2023,77,"['https://openalex.org/A5020295767', 'https://openalex.org/A5076683363']"
https://openalex.org/W4225594736,2023,27,"['https://openalex.org/A5039844937', 'https://openalex.org/A5016894868', 'https://openalex.org/A5003322306', 'https://openalex.org/A5059149054', 'https://openalex.org/A5076683363']"
https://openalex.org/W4377941795,2023,17,"['https://openalex.org/A5073774344', 'https://openalex.org/A5091686932', 'https://openalex.org/A5035926144', 'https://openalex.org/A5084279765', 'https://openalex.org/A5072703507', 'https://openalex.org/A5013670125']"
https://openalex.org/W4367310283,2023,13,"['https://openalex.org/A5083350270', 'https://openalex.org/A5040735180', 'https://openalex.org/A5000043933', 'https://openalex.org/A5053527968', 'https://openalex.org/A5080116943', 'https://openalex.org/A5039790391', 'https://openalex.org/A5039038612']"
https://openalex.org/W2057165212,2006,167,"['https://openalex.org/A5001933830', 'https://openalex.org/A5068151130', 'https://openalex.org/A5021224519', 'https://openalex.org/A5064709762']"
https://openalex.org/W2023913445,2009,150,"['https://openalex.org/A5031207136', 'https://openalex.org/A5063855447', 'https://openalex.org/A5062966349']"
https://openalex.org/W2129664931,2012,112,"['https://openalex.org/A5084657226', 'https://openalex.org/A5074594063', 'https://openalex.org/A5019906371', 'https://openalex.org/A5045565551']"
https://openalex.org/W2489370933,2016,88,"['https://openalex.org/A5036258938', 'https://openalex.org/A5001633195', 'https://openalex.org/A5038106045', 'https://openalex.org/A5076426606']"
https://openalex.org/W2788848737,2018,79,"['https://openalex.org/A5073774344', 'https://openalex.org/A5013670125', 'https://openalex.org/A5072703507']"
https://openalex.org/W3033749393,2020,68,"['https://openalex.org/A5084279765', 'https://openalex.org/A5013670125', 'https://openalex.org/A5073774344', 'https://openalex.org/A5072703507']"
https://openalex.org/W2791512759,2018,67,"['https://openalex.org/A5046149571', 'https://openalex.org/A5023842541', 'https://openalex.org/A5076683363', 'https://openalex.org/A5072520929']"
https://openalex.org/W2951117913,2019,61,"['https://openalex.org/A5019065907', 'https://openalex.org/A5046881440', 'https://openalex.org/A5070685856', 'https://openalex.org/A5020068498', 'https://openalex.org/A5061951606']"
https://openalex.org/W2963777125,2019,59,"['https://openalex.org/A5017359123', 'https://openalex.org/A5055129834', 'https://openalex.org/A5042975250', 'https://openalex.org/A5029821479', 'https://openalex.org/A5027376496', 'https://openalex.org/A5075732511', 'https://openalex.org/A5075138998', 'https://openalex.org/A5010646067', 'https://openalex.org/A5046253607']"
https://openalex.org/W3015085531,2020,47,"['https://openalex.org/A5004637357', 'https://openalex.org/A5030702477', 'https://openalex.org/A5072280023', 'https://openalex.org/A5071222277', 'https://openalex.org/A5048296639', 'https://openalex.org/A5026480246', 'https://openalex.org/A5076683363']"
https://openalex.org/W3163661634,2021,39,"['https://openalex.org/A5058176968', 'https://openalex.org/A5024786684', 'https://openalex.org/A5089726659']"
https://openalex.org/W3172754832,2021,39,"['https://openalex.org/A5019065907', 'https://openalex.org/A5020068498', 'https://openalex.org/A5085535161', 'https://openalex.org/A5061951606', 'https://openalex.org/A5070685856']"
https://openalex.org/W3201264086,2021,36,"['https://openalex.org/A5025094225', 'https://openalex.org/A5061951606', 'https://openalex.org/A5066940046', 'https://openalex.org/A5010165733']"
https://openalex.org/W4281667098,2022,29,"['https://openalex.org/A5075104163', 'https://openalex.org/A5000043933', 'https://openalex.org/A5079261745', 'https://openalex.org/A5091246326', 'https://openalex.org/A5050006711', 'https://openalex.org/A5069814835', 'https://openalex.org/A5002900384']"
https://openalex.org/W2192387287,2016,59,"['https://openalex.org/A5059501084', 'https://openalex.org/A5046585507', 'https://openalex.org/A5088619613', 'https://openalex.org/A5047303451']"
https://openalex.org/W2025510654,2014,56,"['https://openalex.org/A5007049707', 'https://openalex.org/A5061972189', 'https://openalex.org/A5036258938', 'https://openalex.org/A5004946117', 'https://openalex.org/A5041492681']"
https://openalex.org/W2233257742,2016,51,"['https://openalex.org/A5001351762', 'https://openalex.org/A5024786684', 'https://openalex.org/A5065612043']"
https://openalex.org/W2774114807,2017,51,"['https://openalex.org/A5007511101', 'https://openalex.org/A5073774344', 'https://openalex.org/A5013670125', 'https://openalex.org/A5072703507']"
https://openalex.org/W2522643784,2017,49,"['https://openalex.org/A5019906371', 'https://openalex.org/A5025590875', 'https://openalex.org/A5090815103', 'https://openalex.org/A5045565551']"
https://openalex.org/W2994127868,2019,46,"['https://openalex.org/A5014782648', 'https://openalex.org/A5072520929', 'https://openalex.org/A5076683363']"
https://openalex.org/W2884554299,2018,45,"['https://openalex.org/A5063051593', 'https://openalex.org/A5061951606']"
https://openalex.org/W2912638141,2019,42,"['https://openalex.org/A5033574079', 'https://openalex.org/A5022884743', 'https://openalex.org/A5073774344', 'https://openalex.org/A5083710366', 'https://openalex.org/A5072703507']"
https://openalex.org/W3097927951,2020,42,"['https://openalex.org/A5019906371', 'https://openalex.org/A5045565551']"
https://openalex.org/W3090426555,2020,41,"['https://openalex.org/A5055558394', 'https://openalex.org/A5018392212', 'https://openalex.org/A5074616217', 'https://openalex.org/A5052316761', 'https://openalex.org/A5076683363']"
https://openalex.org/W2937379428,2019,40,"['https://openalex.org/A5089865252', 'https://openalex.org/A5062746868']"
https://openalex.org/W3034763191,2020,36,"['https://openalex.org/A5041075732', 'https://openalex.org/A5068228021', 'https://openalex.org/A5019065907', 'https://openalex.org/A5062696000', 'https://openalex.org/A5061951606']"
https://openalex.org/W3161590623,2021,26,"['https://openalex.org/A5020295767', 'https://openalex.org/A5076683363']"
https://openalex.org/W3103557414,2021,25,"['https://openalex.org/A5003656320', 'https://openalex.org/A5088619613']"
https://openalex.org/W2980470645,2022,18,"['https://openalex.org/A5081524300', 'https://openalex.org/A5029146423', 'https://openalex.org/A5089865252']"
https://openalex.org/W4211001454,2022,18,"['https://openalex.org/A5091329933', 'https://openalex.org/A5014956855', 'https://openalex.org/A5082548349', 'https://openalex.org/A5067874735', 'https://openalex.org/A5059939086', 'https://openalex.org/A5033328555', 'https://openalex.org/A5061970875', 'https://openalex.org/A5041746597']"
https://openalex.org/W3121261193,2011,55,"['https://openalex.org/A5045565551', 'https://openalex.org/A5019906371']"
https://openalex.org/W2067633254,2011,50,"['https://openalex.org/A5088619613', 'https://openalex.org/A5086790283', 'https://openalex.org/A5022335223']"
https://openalex.org/W1939789287,2013,49,"['https://openalex.org/A5024786684', 'https://openalex.org/A5016644879', 'https://openalex.org/A5071901091']"
https://openalex.org/W1979390539,2015,49,"['https://openalex.org/A5024786684', 'https://openalex.org/A5011493407', 'https://openalex.org/A5071901091']"
https://openalex.org/W2490358201,2014,46,"['https://openalex.org/A5089865252', 'https://openalex.org/A5016670123']"
https://openalex.org/W2773052985,2017,44,"['https://openalex.org/A5061951606', 'https://openalex.org/A5070418792']"
https://openalex.org/W2744069501,2017,41,"['https://openalex.org/A5020087789', 'https://openalex.org/A5028876161', 'https://openalex.org/A5068151130']"
https://openalex.org/W2962705709,2017,41,"['https://openalex.org/A5082874907', 'https://openalex.org/A5061951606', 'https://openalex.org/A5071144367']"
https://openalex.org/W2901697776,2018,40,"['https://openalex.org/A5043775533', 'https://openalex.org/A5019906371', 'https://openalex.org/A5079192313']"
https://openalex.org/W2944997256,2019,35,['https://openalex.org/A5076683363']
https://openalex.org/W2949505205,2019,32,"['https://openalex.org/A5066282713', 'https://openalex.org/A5026227210', 'https://openalex.org/A5039205261', 'https://openalex.org/A5061951606', 'https://openalex.org/A5027328044', 'https://openalex.org/A5087096372']"
https://openalex.org/W3106312608,2020,29,"['https://openalex.org/A5033660158', 'https://openalex.org/A5044511272', 'https://openalex.org/A5019906371', 'https://openalex.org/A5045565551']"
https://openalex.org/W3026538704,2020,28,"['https://openalex.org/A5015766325', 'https://openalex.org/A5061951606', 'https://openalex.org/A5001438384']"
https://openalex.org/W3103054319,2020,28,"['https://openalex.org/A5019065907', 'https://openalex.org/A5010251681', 'https://openalex.org/A5062696000', 'https://openalex.org/A5061951606']"
https://openalex.org/W3115021520,2020,28,"['https://openalex.org/A5029033876', 'https://openalex.org/A5052346902', 'https://openalex.org/A5061951606']"
https://openalex.org/W3217055850,2021,24,"['https://openalex.org/A5020295767', 'https://openalex.org/A5076683363', 'https://openalex.org/A5082451858']"
https://openalex.org/W4280625395,2022,13,"['https://openalex.org/A5069743977', 'https://openalex.org/A5024069263', 'https://openalex.org/A5017249049', 'https://openalex.org/A5076683363', 'https://openalex.org/A5028984433', 'https://openalex.org/A5071222277']"
https://openalex.org/W4309994492,2022,11,"['https://openalex.org/A5033058937', 'https://openalex.org/A5029033876', 'https://openalex.org/A5019065907', 'https://openalex.org/A5061951606', 'https://openalex.org/A5090215557']"
https://openalex.org/W2042107404,2014,39,"['https://openalex.org/A5057105677', 'https://openalex.org/A5088619613', 'https://openalex.org/A5047606099']"
https://openalex.org/W2742188030,2017,33,"['https://openalex.org/A5073774344', 'https://openalex.org/A5091247256', 'https://openalex.org/A5087410849', 'https://openalex.org/A5007511101']"
https://openalex.org/W2953053177,2016,32,"['https://openalex.org/A5043286310', 'https://openalex.org/A5001197834', 'https://openalex.org/A5075502199', 'https://openalex.org/A5001938237']"
https://openalex.org/W2570821393,2018,31,"['https://openalex.org/A5061951606', 'https://openalex.org/A5071144367']"
https://openalex.org/W3102812725,2020,22,"['https://openalex.org/A5087863947', 'https://openalex.org/A5062696000', 'https://openalex.org/A5061951606']"
https://openalex.org/W4205537942,2003,52,"['https://openalex.org/A5019906371', 'https://openalex.org/A5028471834', 'https://openalex.org/A5042409421', 'https://openalex.org/A5057702756']"
https://openalex.org/W2134378943,2010,43,"['https://openalex.org/A5031973253', 'https://openalex.org/A5020819058', 'https://openalex.org/A5049482441', 'https://openalex.org/A5061970875', 'https://openalex.org/A5066439685']"
https://openalex.org/W2078722472,2009,42,"['https://openalex.org/A5001467582', 'https://openalex.org/A5036258938']"
https://openalex.org/W3103152075,2010,38,"['https://openalex.org/A5045565551', 'https://openalex.org/A5084657226', 'https://openalex.org/A5019906371']"
https://openalex.org/W2130507645,2012,36,"['https://openalex.org/A5024786684', 'https://openalex.org/A5011493407', 'https://openalex.org/A5071901091']"
https://openalex.org/W2586242862,2017,27,"['https://openalex.org/A5005554590', 'https://openalex.org/A5042339914', 'https://openalex.org/A5074010739', 'https://openalex.org/A5061970875', 'https://openalex.org/A5072847592', 'https://openalex.org/A5089964743', 'https://openalex.org/A5009277635', 'https://openalex.org/A5014105109']"
https://openalex.org/W2912845403,2019,23,"['https://openalex.org/A5046502202', 'https://openalex.org/A5086952347', 'https://openalex.org/A5073774344', 'https://openalex.org/A5072703507']"
https://openalex.org/W2955792826,2019,22,"['https://openalex.org/A5073774344', 'https://openalex.org/A5086952347', 'https://openalex.org/A5013670125', 'https://openalex.org/A5072703507']"
